"datetime","site_id","variable","parameter","daily_mean"
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",17,170.5
2022-12-02,"BARC","air_pressure",18,101545.904459635
2022-12-02,"BARC","air_temperature",18,12.6316361745199
2022-12-02,"BARC","eastward_wind",18,-1.55310540397962
2022-12-02,"BARC","northward_wind",18,-1.55310540397962
2022-12-02,"BARC","precipitation_flux",18,0
2022-12-02,"BARC","relative_humidity",18,0.636577469507853
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",18,284.947463989258
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",18,174.5
2022-12-02,"BARC","air_pressure",19,101138.986653646
2022-12-02,"BARC","air_temperature",19,12.1271094004314
2022-12-02,"BARC","eastward_wind",19,0.536281932766239
2022-12-02,"BARC","northward_wind",19,0.536281932766239
2022-12-02,"BARC","precipitation_flux",19,0
2022-12-02,"BARC","relative_humidity",19,0.554359387556712
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",19,279.783660888672
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",19,175
2022-12-02,"BARC","air_pressure",20,101622.744791667
2022-12-02,"BARC","air_temperature",20,12.0813152313233
2022-12-02,"BARC","eastward_wind",20,1.64116169263919
2022-12-02,"BARC","northward_wind",20,1.64116169263919
2022-12-02,"BARC","precipitation_flux",20,0
2022-12-02,"BARC","relative_humidity",20,0.479390105406443
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",20,264.359298706055
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",20,180
2022-12-02,"BARC","air_pressure",21,100782.138509115
2022-12-02,"BARC","air_temperature",21,17.9215779622396
2022-12-02,"BARC","eastward_wind",21,1.22506746572132
2022-12-02,"BARC","northward_wind",21,1.22506746572132
2022-12-02,"BARC","precipitation_flux",21,0.000151620374785529
2022-12-02,"BARC","relative_humidity",21,0.777667276064555
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",21,350.75
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",21,149.75
2022-12-02,"BARC","air_pressure",22,101408.779622396
2022-12-02,"BARC","air_temperature",22,19.7726197560629
2022-12-02,"BARC","eastward_wind",22,0.60473153864344
2022-12-02,"BARC","northward_wind",22,0.60473153864344
2022-12-02,"BARC","precipitation_flux",22,0
2022-12-02,"BARC","relative_humidity",22,0.726391062736511
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",22,339.25
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",22,167.5
2022-12-02,"BARC","air_pressure",23,101303.28922526
2022-12-02,"BARC","air_temperature",23,18.231873703003
2022-12-02,"BARC","eastward_wind",23,0.166193949058652
2022-12-02,"BARC","northward_wind",23,0.166193949058652
2022-12-02,"BARC","precipitation_flux",23,0
2022-12-02,"BARC","relative_humidity",23,0.469023389021556
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",23,301.25
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",23,178
2022-12-02,"BARC","air_pressure",24,101783.293457031
2022-12-02,"BARC","air_temperature",24,22.5005688985189
2022-12-02,"BARC","eastward_wind",24,-1.19580135618647
2022-12-02,"BARC","northward_wind",24,-1.19580135618647
2022-12-02,"BARC","precipitation_flux",24,1.15740742465412e-06
2022-12-02,"BARC","relative_humidity",24,0.793224573135376
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",24,379.297737121582
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",24,146.5
2022-12-02,"BARC","air_pressure",25,101674.102864583
2022-12-02,"BARC","air_temperature",25,16.1603996276856
2022-12-02,"BARC","eastward_wind",25,-0.87353357548515
2022-12-02,"BARC","northward_wind",25,-0.87353357548515
2022-12-02,"BARC","precipitation_flux",25,1.15740742465412e-06
2022-12-02,"BARC","relative_humidity",25,0.83126983165741
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",25,344.25
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",25,105
2022-12-02,"BARC","air_pressure",26,101827.445800781
2022-12-02,"BARC","air_temperature",26,18.2831940968832
2022-12-02,"BARC","eastward_wind",26,-2.84480135142803
2022-12-02,"BARC","northward_wind",26,-2.84480135142803
2022-12-02,"BARC","precipitation_flux",26,0
2022-12-02,"BARC","relative_humidity",26,0.764818023045858
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",26,347.047897338867
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",26,152.5
2022-12-02,"BARC","air_pressure",27,100377.659830729
2022-12-02,"BARC","air_temperature",27,17.1672737121582
2022-12-02,"BARC","eastward_wind",27,3.09732332328955
2022-12-02,"BARC","northward_wind",27,3.09732332328955
2022-12-02,"BARC","precipitation_flux",27,5.78703712327061e-06
2022-12-02,"BARC","relative_humidity",27,0.746872903505961
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",27,334.5
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",27,130
2022-12-02,"BARC","air_pressure",28,101382.055013021
2022-12-02,"BARC","air_temperature",28,20.0785088857015
2022-12-02,"BARC","eastward_wind",28,0.289407930026452
2022-12-02,"BARC","northward_wind",28,0.289407930026452
2022-12-02,"BARC","precipitation_flux",28,0
2022-12-02,"BARC","relative_humidity",28,0.738308413028717
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",28,351.25
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",28,158
2022-12-02,"BARC","air_pressure",29,100979.412272135
2022-12-02,"BARC","air_temperature",29,19.3486282348633
2022-12-02,"BARC","eastward_wind",29,0.295034026106199
2022-12-02,"BARC","northward_wind",29,0.295034026106199
2022-12-02,"BARC","precipitation_flux",29,2.54629635148578e-05
2022-12-02,"BARC","relative_humidity",29,0.848941637674967
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",29,378.521545410156
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",29,57.5
2022-12-02,"BARC","air_pressure",30,100419.309082031
2022-12-02,"BARC","air_temperature",30,13.7905145009359
2022-12-02,"BARC","eastward_wind",30,2.22179221858581
2022-12-02,"BARC","northward_wind",30,2.22179221858581
2022-12-02,"BARC","precipitation_flux",30,4.62962969861649e-06
2022-12-02,"BARC","relative_humidity",30,0.650920295715332
2022-12-02,"BARC","surface_downwelling_longwave_flux_in_air",30,326.75
2022-12-02,"BARC","surface_downwelling_shortwave_flux_in_air",30,167.5
2022-12-02,"CRAM","air_pressure",1,95476.8671875
2022-12-02,"CRAM","air_temperature",1,-4.30311024983718
2022-12-02,"CRAM","eastward_wind",1,-1.40025781529645
2022-12-02,"CRAM","northward_wind",1,-1.40025781529645
2022-12-02,"CRAM","precipitation_flux",1,1.38888889233823e-05
2022-12-02,"CRAM","relative_humidity",1,0.757423720359802
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",1,265.101348876953
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",1,22.5
2022-12-02,"CRAM","air_pressure",2,94755.533203125
2022-12-02,"CRAM","air_temperature",2,-0.108760325113906
2022-12-02,"CRAM","eastward_wind",2,-0.240335206190745
2022-12-02,"CRAM","northward_wind",2,-0.240335206190745
2022-12-02,"CRAM","precipitation_flux",2,8.33333333678268e-05
2022-12-02,"CRAM","relative_humidity",2,0.982505526542664
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",2,313.563278198242
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",2,15
2022-12-02,"CRAM","air_pressure",3,95685.3107096354
2022-12-02,"CRAM","air_temperature",3,-8.66105283101393
2022-12-02,"CRAM","eastward_wind",3,0.0273734467724959
2022-12-02,"CRAM","northward_wind",3,0.0273734467724959
2022-12-02,"CRAM","precipitation_flux",3,3.47222227396237e-06
2022-12-02,"CRAM","relative_humidity",3,0.633674352169037
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",3,235.344818115234
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",3,30
2022-12-02,"CRAM","air_pressure",4,95409.6918945312
2022-12-02,"CRAM","air_temperature",4,-9.13954111735023
2022-12-02,"CRAM","eastward_wind",4,3.05297721425692
2022-12-02,"CRAM","northward_wind",4,3.05297721425692
2022-12-02,"CRAM","precipitation_flux",4,3.47222227396237e-06
2022-12-02,"CRAM","relative_humidity",4,0.92886531829834
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",4,228.577095031738
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",4,52.5
2022-12-02,"CRAM","air_pressure",5,94937.5068359375
2022-12-02,"CRAM","air_temperature",5,-3.48691380818678
2022-12-02,"CRAM","eastward_wind",5,0.16704170863765
2022-12-02,"CRAM","northward_wind",5,0.16704170863765
2022-12-02,"CRAM","precipitation_flux",5,0
2022-12-02,"CRAM","relative_humidity",5,0.630231428941091
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",5,246.351287841797
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",5,65
2022-12-02,"CRAM","air_pressure",6,94596.2150065104
2022-12-02,"CRAM","air_temperature",6,-1.17333806355788
2022-12-02,"CRAM","eastward_wind",6,0.539330683648586
2022-12-02,"CRAM","northward_wind",6,0.539330683648586
2022-12-02,"CRAM","precipitation_flux",6,0
2022-12-02,"CRAM","relative_humidity",6,0.952198192278544
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",6,275.903434753418
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",6,55
2022-12-02,"CRAM","air_pressure",7,94586.1691080729
2022-12-02,"CRAM","air_temperature",7,1.84751180013023
2022-12-02,"CRAM","eastward_wind",7,2.114797618861
2022-12-02,"CRAM","northward_wind",7,2.114797618861
2022-12-02,"CRAM","precipitation_flux",7,0
2022-12-02,"CRAM","relative_humidity",7,0.835090767542521
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",7,254.774829864502
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",7,73
2022-12-02,"CRAM","air_pressure",8,95974.4845377604
2022-12-02,"CRAM","air_temperature",8,-7.22017300923659
2022-12-02,"CRAM","eastward_wind",8,-2.52991874019305
2022-12-02,"CRAM","northward_wind",8,-2.52991874019305
2022-12-02,"CRAM","precipitation_flux",8,6.94444472039187e-06
2022-12-02,"CRAM","relative_humidity",8,0.827942363421122
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",8,259.247123718262
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",8,32.5
2022-12-02,"CRAM","air_pressure",9,95221.345703125
2022-12-02,"CRAM","air_temperature",9,-1.78183822631831
2022-12-02,"CRAM","eastward_wind",9,0.104161997636159
2022-12-02,"CRAM","northward_wind",9,0.104161997636159
2022-12-02,"CRAM","precipitation_flux",9,9.83796318717025e-05
2022-12-02,"CRAM","relative_humidity",9,0.870420036315918
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",9,298.969284057617
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",9,38
2022-12-02,"CRAM","air_pressure",10,94963.4959309896
2022-12-02,"CRAM","air_temperature",10,-4.53142178853346
2022-12-02,"CRAM","eastward_wind",10,-0.80769142244632
2022-12-02,"CRAM","northward_wind",10,-0.80769142244632
2022-12-02,"CRAM","precipitation_flux",10,4.39814816194552e-05
2022-12-02,"CRAM","relative_humidity",10,0.865449504852295
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",10,265
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",10,37.5
2022-12-02,"CRAM","air_pressure",11,94629.0035807292
2022-12-02,"CRAM","air_temperature",11,-1.41851119995113
2022-12-02,"CRAM","eastward_wind",11,5.18492713570595
2022-12-02,"CRAM","northward_wind",11,5.18492713570595
2022-12-02,"CRAM","precipitation_flux",11,0
2022-12-02,"CRAM","relative_humidity",11,0.544167273839315
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",11,234.5
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",11,64.25
2022-12-02,"CRAM","air_pressure",12,94403.9760742188
2022-12-02,"CRAM","air_temperature",12,-1.37338651021315
2022-12-02,"CRAM","eastward_wind",12,3.66068530082703
2022-12-02,"CRAM","northward_wind",12,3.66068530082703
2022-12-02,"CRAM","precipitation_flux",12,0
2022-12-02,"CRAM","relative_humidity",12,0.87984618028005
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",12,244.5
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",12,47.5
2022-12-02,"CRAM","air_pressure",13,94402.4290364583
2022-12-02,"CRAM","air_temperature",13,-2.61795374552406
2022-12-02,"CRAM","eastward_wind",13,0.357659960786502
2022-12-02,"CRAM","northward_wind",13,0.357659960786502
2022-12-02,"CRAM","precipitation_flux",13,0
2022-12-02,"CRAM","relative_humidity",13,0.812594407399495
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",13,266.434661865234
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",13,70
2022-12-02,"CRAM","air_pressure",14,95593.666015625
2022-12-02,"CRAM","air_temperature",14,-9.20579859415687
2022-12-02,"CRAM","eastward_wind",14,1.23728961994251
2022-12-02,"CRAM","northward_wind",14,1.23728961994251
2022-12-02,"CRAM","precipitation_flux",14,2.31481484930824e-06
2022-12-02,"CRAM","relative_humidity",14,0.914876289367676
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",14,216.137893676758
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",14,80
2022-12-02,"CRAM","air_pressure",15,94040.5652669271
2022-12-02,"CRAM","air_temperature",15,-6.07678680419917
2022-12-02,"CRAM","eastward_wind",15,3.3277243723472
2022-12-02,"CRAM","northward_wind",15,3.3277243723472
2022-12-02,"CRAM","precipitation_flux",15,3.00925926098393e-05
2022-12-02,"CRAM","relative_humidity",15,0.935639305114746
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",15,247.623748779297
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",15,57.5
2022-12-02,"CRAM","air_pressure",16,95231.0074869792
2022-12-02,"CRAM","air_temperature",16,-3.1420079549153
2022-12-02,"CRAM","eastward_wind",16,-4.93584038317204
2022-12-02,"CRAM","northward_wind",16,-4.93584038317204
2022-12-02,"CRAM","precipitation_flux",16,0.000178240746846078
2022-12-02,"CRAM","relative_humidity",16,0.940692257881165
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",16,287.528182983398
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",16,22.75
2022-12-02,"CRAM","air_pressure",17,96938.1564127604
2022-12-02,"CRAM","air_temperature",17,-7.26749369303383
2022-12-02,"CRAM","eastward_wind",17,-1.12650741636753
2022-12-02,"CRAM","northward_wind",17,-1.12650741636753
2022-12-02,"CRAM","precipitation_flux",17,2.31481484930824e-06
2022-12-02,"CRAM","relative_humidity",17,0.883913122812907
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",17,219.5
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",17,79.75
2022-12-02,"CRAM","air_pressure",18,94040.5042317708
2022-12-02,"CRAM","air_temperature",18,-0.308568445841445
2022-12-02,"CRAM","eastward_wind",18,2.97710283845663
2022-12-02,"CRAM","northward_wind",18,2.97710283845663
2022-12-02,"CRAM","precipitation_flux",18,3.35648138489988e-06
2022-12-02,"CRAM","relative_humidity",18,0.759702455202738
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",18,277.697463989258
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",18,50.75
2022-12-02,"CRAM","air_pressure",19,94382.1538085938
2022-12-02,"CRAM","air_temperature",19,0.395029576619493
2022-12-02,"CRAM","eastward_wind",19,2.11128189911445
2022-12-02,"CRAM","northward_wind",19,2.11128189911445
2022-12-02,"CRAM","precipitation_flux",19,2.31481484930824e-06
2022-12-02,"CRAM","relative_humidity",19,0.807817724545797
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",19,261.783660888672
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",19,79.5
2022-12-02,"CRAM","air_pressure",20,94980.7465820312
2022-12-02,"CRAM","air_temperature",20,-6.93181114196773
2022-12-02,"CRAM","eastward_wind",20,2.86136999602119
2022-12-02,"CRAM","northward_wind",20,2.86136999602119
2022-12-02,"CRAM","precipitation_flux",20,5.78703712327061e-06
2022-12-02,"CRAM","relative_humidity",20,0.877452615102132
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",20,222.609298706055
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",20,52.5
2022-12-02,"CRAM","air_pressure",21,95037.8071289062
2022-12-02,"CRAM","air_temperature",21,-13.9792532602946
2022-12-02,"CRAM","eastward_wind",21,3.64360905687014
2022-12-02,"CRAM","northward_wind",21,3.64360905687014
2022-12-02,"CRAM","precipitation_flux",21,4.62962969861649e-06
2022-12-02,"CRAM","relative_humidity",21,0.875854776700338
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",21,194.25
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",21,70.25
2022-12-02,"CRAM","air_pressure",22,95451.6476236979
2022-12-02,"CRAM","air_temperature",22,-2.42549845377602
2022-12-02,"CRAM","eastward_wind",22,-3.3000599766771
2022-12-02,"CRAM","northward_wind",22,-3.3000599766771
2022-12-02,"CRAM","precipitation_flux",22,2.31481481481481e-05
2022-12-02,"CRAM","relative_humidity",22,0.681932717164358
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",22,246.25
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",22,55
2022-12-02,"CRAM","air_pressure",23,94553.9537760417
2022-12-02,"CRAM","air_temperature",23,-1.12958793640132
2022-12-02,"CRAM","eastward_wind",23,2.02911061669389
2022-12-02,"CRAM","northward_wind",23,2.02911061669389
2022-12-02,"CRAM","precipitation_flux",23,4.62962969861649e-06
2022-12-02,"CRAM","relative_humidity",23,0.844231719970703
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",23,240.75
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",23,48.5
2022-12-02,"CRAM","air_pressure",24,94705.2931315104
2022-12-02,"CRAM","air_temperature",24,-0.553379185994402
2022-12-02,"CRAM","eastward_wind",24,3.06857355932395
2022-12-02,"CRAM","northward_wind",24,3.06857355932395
2022-12-02,"CRAM","precipitation_flux",24,3.47222236019594e-06
2022-12-02,"CRAM","relative_humidity",24,0.746620434125264
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",24,265.547737121582
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",24,49.5
2022-12-02,"CRAM","air_pressure",25,95314.0030924479
2022-12-02,"CRAM","air_temperature",25,-1.33772226969398
2022-12-02,"CRAM","eastward_wind",25,-0.0991585820447654
2022-12-02,"CRAM","northward_wind",25,-0.0991585820447654
2022-12-02,"CRAM","precipitation_flux",25,0
2022-12-02,"CRAM","relative_humidity",25,0.961186499595642
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",25,286
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",25,44
2022-12-02,"CRAM","air_pressure",26,94982.0805664062
2022-12-02,"CRAM","air_temperature",26,-2.19388465881343
2022-12-02,"CRAM","eastward_wind",26,-0.466884727279345
2022-12-02,"CRAM","northward_wind",26,-0.466884727279345
2022-12-02,"CRAM","precipitation_flux",26,6.94444472039187e-06
2022-12-02,"CRAM","relative_humidity",26,0.813443044026693
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",26,288.797897338867
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",26,20
2022-12-02,"CRAM","air_pressure",27,94623.5939127604
2022-12-02,"CRAM","air_temperature",27,-1.43502502441402
2022-12-02,"CRAM","eastward_wind",27,0.73440666613169
2022-12-02,"CRAM","northward_wind",27,0.73440666613169
2022-12-02,"CRAM","precipitation_flux",27,9.25925939723297e-06
2022-12-02,"CRAM","relative_humidity",27,0.693685409228007
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",27,241.5
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",27,57.5
2022-12-02,"CRAM","air_pressure",28,93297.0874023438
2022-12-02,"CRAM","air_temperature",28,-4.47773882548012
2022-12-02,"CRAM","eastward_wind",28,6.70899111032486
2022-12-02,"CRAM","northward_wind",28,6.70899111032486
2022-12-02,"CRAM","precipitation_flux",28,5.78703712327061e-06
2022-12-02,"CRAM","relative_humidity",28,0.746850107510885
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",28,242
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",28,67
2022-12-02,"CRAM","air_pressure",29,94814.8465169271
2022-12-02,"CRAM","air_temperature",29,-0.159290440877214
2022-12-02,"CRAM","eastward_wind",29,1.64420067767302
2022-12-02,"CRAM","northward_wind",29,1.64420067767302
2022-12-02,"CRAM","precipitation_flux",29,0
2022-12-02,"CRAM","relative_humidity",29,0.896524966557821
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",29,250.521545410156
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",29,47.5
2022-12-02,"CRAM","air_pressure",30,95389.505859375
2022-12-02,"CRAM","air_temperature",30,-3.0773996988932
2022-12-02,"CRAM","eastward_wind",30,-1.10716598729293
2022-12-02,"CRAM","northward_wind",30,-1.10716598729293
2022-12-02,"CRAM","precipitation_flux",30,1.04166669943542e-05
2022-12-02,"CRAM","relative_humidity",30,0.869649440447489
2022-12-02,"CRAM","surface_downwelling_longwave_flux_in_air",30,270.25
2022-12-02,"CRAM","surface_downwelling_shortwave_flux_in_air",30,50
2022-12-02,"LIRO","air_pressure",1,95476.8671875
2022-12-02,"LIRO","air_temperature",1,-4.30311024983718
2022-12-02,"LIRO","eastward_wind",1,-1.40025781529645
2022-12-02,"LIRO","northward_wind",1,-1.40025781529645
2022-12-02,"LIRO","precipitation_flux",1,1.38888889233823e-05
2022-12-02,"LIRO","relative_humidity",1,0.757423720359802
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",1,265.101348876953
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",1,22.5
2022-12-02,"LIRO","air_pressure",2,94755.533203125
2022-12-02,"LIRO","air_temperature",2,-0.108760325113906
2022-12-02,"LIRO","eastward_wind",2,-0.240335206190745
2022-12-02,"LIRO","northward_wind",2,-0.240335206190745
2022-12-02,"LIRO","precipitation_flux",2,8.33333333678268e-05
2022-12-02,"LIRO","relative_humidity",2,0.982505526542664
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",2,313.563278198242
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",2,15
2022-12-02,"LIRO","air_pressure",3,95685.3107096354
2022-12-02,"LIRO","air_temperature",3,-8.66105283101393
2022-12-02,"LIRO","eastward_wind",3,0.0273734467724959
2022-12-02,"LIRO","northward_wind",3,0.0273734467724959
2022-12-02,"LIRO","precipitation_flux",3,3.47222227396237e-06
2022-12-02,"LIRO","relative_humidity",3,0.633674352169037
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",3,235.344818115234
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",3,30
2022-12-02,"LIRO","air_pressure",4,95409.6918945312
2022-12-02,"LIRO","air_temperature",4,-9.13954111735023
2022-12-02,"LIRO","eastward_wind",4,3.05297721425692
2022-12-02,"LIRO","northward_wind",4,3.05297721425692
2022-12-02,"LIRO","precipitation_flux",4,3.47222227396237e-06
2022-12-02,"LIRO","relative_humidity",4,0.92886531829834
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",4,228.577095031738
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",4,52.5
2022-12-02,"LIRO","air_pressure",5,94937.5068359375
2022-12-02,"LIRO","air_temperature",5,-3.48691380818678
2022-12-02,"LIRO","eastward_wind",5,0.16704170863765
2022-12-02,"LIRO","northward_wind",5,0.16704170863765
2022-12-02,"LIRO","precipitation_flux",5,0
2022-12-02,"LIRO","relative_humidity",5,0.630231428941091
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",5,246.351287841797
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",5,65
2022-12-02,"LIRO","air_pressure",6,94596.2150065104
2022-12-02,"LIRO","air_temperature",6,-1.17333806355788
2022-12-02,"LIRO","eastward_wind",6,0.539330683648586
2022-12-02,"LIRO","northward_wind",6,0.539330683648586
2022-12-02,"LIRO","precipitation_flux",6,0
2022-12-02,"LIRO","relative_humidity",6,0.952198192278544
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",6,275.903434753418
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",6,55
2022-12-02,"LIRO","air_pressure",7,94586.1691080729
2022-12-02,"LIRO","air_temperature",7,1.84751180013023
2022-12-02,"LIRO","eastward_wind",7,2.114797618861
2022-12-02,"LIRO","northward_wind",7,2.114797618861
2022-12-02,"LIRO","precipitation_flux",7,0
2022-12-02,"LIRO","relative_humidity",7,0.835090767542521
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",7,254.774829864502
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",7,73
2022-12-02,"LIRO","air_pressure",8,95974.4845377604
2022-12-02,"LIRO","air_temperature",8,-7.22017300923659
2022-12-02,"LIRO","eastward_wind",8,-2.52991874019305
2022-12-02,"LIRO","northward_wind",8,-2.52991874019305
2022-12-02,"LIRO","precipitation_flux",8,6.94444472039187e-06
2022-12-02,"LIRO","relative_humidity",8,0.827942363421122
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",8,259.247123718262
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",8,32.5
2022-12-02,"LIRO","air_pressure",9,95221.345703125
2022-12-02,"LIRO","air_temperature",9,-1.78183822631831
2022-12-02,"LIRO","eastward_wind",9,0.104161997636159
2022-12-02,"LIRO","northward_wind",9,0.104161997636159
2022-12-02,"LIRO","precipitation_flux",9,9.83796318717025e-05
2022-12-02,"LIRO","relative_humidity",9,0.870420036315918
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",9,298.969284057617
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",9,38
2022-12-02,"LIRO","air_pressure",10,94963.4959309896
2022-12-02,"LIRO","air_temperature",10,-4.53142178853346
2022-12-02,"LIRO","eastward_wind",10,-0.80769142244632
2022-12-02,"LIRO","northward_wind",10,-0.80769142244632
2022-12-02,"LIRO","precipitation_flux",10,4.39814816194552e-05
2022-12-02,"LIRO","relative_humidity",10,0.865449504852295
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",10,265
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",10,37.5
2022-12-02,"LIRO","air_pressure",11,94629.0035807292
2022-12-02,"LIRO","air_temperature",11,-1.41851119995113
2022-12-02,"LIRO","eastward_wind",11,5.18492713570595
2022-12-02,"LIRO","northward_wind",11,5.18492713570595
2022-12-02,"LIRO","precipitation_flux",11,0
2022-12-02,"LIRO","relative_humidity",11,0.544167273839315
2022-12-02,"LIRO","surface_downwelling_longwave_flux_in_air",11,234.5
2022-12-02,"LIRO","surface_downwelling_shortwave_flux_in_air",11,64.25
2022-12-02,"LIRO","air_pressure",12,94403.9760742188
2022-12-02,"LIRO","air_temperature",12,-1.37338651021315
2022-12-02,"LIRO","eastward_wind",12,3.66068530082703
2022-12-02,"LIRO","northward_wind",12,3.66068530082703
2022-12-02,"LIRO","precipitation_flux",12,0
2022-12-02,"LIRO","relative_humidity",12,0.87984618028005
