"datetime","site_id","variable","observation"
2018-06-21,"PRLA","temperature",NA
2018-06-22,"PRLA","chla",NA
2018-06-22,"PRLA","oxygen",NA
2018-06-22,"PRLA","temperature",NA
2018-06-23,"PRLA","chla",NA
2018-06-23,"PRLA","oxygen",NA
2018-06-23,"PRLA","temperature",NA
2018-06-24,"PRLA","chla",NA
2018-06-24,"PRLA","oxygen",NA
2018-06-24,"PRLA","temperature",NA
2018-06-25,"PRLA","chla",NA
2018-06-25,"PRLA","oxygen",NA
2018-06-25,"PRLA","temperature",NA
2018-06-26,"PRLA","chla",26.3622033898305
2018-06-26,"PRLA","oxygen",8.78983606557377
2018-06-26,"PRLA","temperature",NA
2018-06-27,"PRLA","chla",26.6809219858156
2018-06-27,"PRLA","oxygen",8.79578014184397
2018-06-27,"PRLA","temperature",NA
2018-06-28,"PRLA","chla",28.0826041666667
2018-06-28,"PRLA","oxygen",10.5315750915751
2018-06-28,"PRLA","temperature",NA
2018-06-29,"PRLA","chla",32.2208450704225
2018-06-29,"PRLA","oxygen",6.89634408602151
2018-06-29,"PRLA","temperature",NA
2018-06-30,"PRLA","chla",50.3904225352113
2018-06-30,"PRLA","oxygen",3.32810035842294
2018-06-30,"PRLA","temperature",NA
2018-07-01,"PRLA","chla",68.1998837209302
2018-07-01,"PRLA","oxygen",2.53112280701754
2018-07-01,"PRLA","temperature",NA
2018-07-02,"PRLA","chla",70.2036749116608
2018-07-02,"PRLA","oxygen",3.08222222222222
2018-07-02,"PRLA","temperature",NA
2018-07-03,"PRLA","chla",72.7277251184834
2018-07-03,"PRLA","oxygen",5.93884057971014
2018-07-03,"PRLA","temperature",NA
2018-07-04,"PRLA","chla",63.6540740740741
2018-07-04,"PRLA","oxygen",5.84673835125448
2018-07-04,"PRLA","temperature",NA
2018-07-05,"PRLA","chla",39.7989733840304
2018-07-05,"PRLA","oxygen",3.34835125448029
2018-07-05,"PRLA","temperature",NA
2018-07-06,"PRLA","chla",34.1241052631579
2018-07-06,"PRLA","oxygen",7.0170036101083
2018-07-06,"PRLA","temperature",NA
2018-07-07,"PRLA","chla",50.9904838709677
2018-07-07,"PRLA","oxygen",4.66068100358423
2018-07-07,"PRLA","temperature",NA
2018-07-08,"PRLA","chla",46.4344239631336
2018-07-08,"PRLA","oxygen",5.08255319148936
2018-07-08,"PRLA","temperature",NA
2018-07-09,"PRLA","chla",40.4728621908127
2018-07-09,"PRLA","oxygen",4.6331884057971
2018-07-09,"PRLA","temperature",NA
2018-07-10,"PRLA","chla",48.967667844523
2018-07-10,"PRLA","oxygen",4.36279151943463
2018-07-10,"PRLA","temperature",NA
2018-07-11,"PRLA","chla",43.2961805555556
2018-07-11,"PRLA","oxygen",2.85572916666667
2018-07-11,"PRLA","temperature",NA
2018-07-12,"PRLA","chla",32.2359706959707
2018-07-12,"PRLA","oxygen",3.01555555555556
2018-07-12,"PRLA","temperature",NA
2018-07-13,"PRLA","chla",36.1762361623616
2018-07-13,"PRLA","oxygen",7.23441064638783
2018-07-13,"PRLA","temperature",NA
2018-07-14,"PRLA","chla",33.5601498127341
2018-07-14,"PRLA","oxygen",10.51804
2018-07-14,"PRLA","temperature",NA
2018-07-15,"PRLA","chla",33.7907380073801
2018-07-15,"PRLA","oxygen",6.03221276595745
2018-07-15,"PRLA","temperature",NA
2018-07-16,"PRLA","chla",36.1014652014652
2018-07-16,"PRLA","oxygen",7.63027131782946
2018-07-16,"PRLA","temperature",NA
2018-07-17,"PRLA","chla",34.9750549450549
2018-07-17,"PRLA","oxygen",11.0733333333333
2018-07-17,"PRLA","temperature",NA
2018-07-18,"PRLA","chla",34.1616030534351
2018-07-18,"PRLA","oxygen",9.65635627530364
2018-07-18,"PRLA","temperature",NA
2018-07-19,"PRLA","chla",37.1175478927203
2018-07-19,"PRLA","oxygen",7.81756756756757
2018-07-19,"PRLA","temperature",NA
2018-07-20,"PRLA","chla",34.6589219330855
2018-07-20,"PRLA","oxygen",6.91375464684015
2018-07-20,"PRLA","temperature",NA
2018-07-21,"PRLA","chla",37.4279927007299
2018-07-21,"PRLA","oxygen",6.2319776119403
2018-07-21,"PRLA","temperature",NA
2018-07-22,"PRLA","chla",37.6667883211679
2018-07-22,"PRLA","oxygen",6.85423664122137
2018-07-22,"PRLA","temperature",NA
2018-07-23,"PRLA","chla",37.3829197080292
2018-07-23,"PRLA","oxygen",6.81967153284672
2018-07-23,"PRLA","temperature",NA
2018-07-24,"PRLA","chla",38.8661732851986
2018-07-24,"PRLA","oxygen",8.10858181818182
2018-07-24,"PRLA","temperature",NA
2018-07-25,"PRLA","chla",36.8110035842294
2018-07-25,"PRLA","oxygen",9.46735507246377
2018-07-25,"PRLA","temperature",NA
2018-07-26,"PRLA","chla",37.7171942446043
2018-07-26,"PRLA","oxygen",8.36635379061372
2018-07-26,"PRLA","temperature",NA
2018-07-27,"PRLA","chla",39.9592805755396
2018-07-27,"PRLA","oxygen",8.75861818181818
2018-07-27,"PRLA","temperature",NA
2018-07-28,"PRLA","chla",38.7534782608696
2018-07-28,"PRLA","oxygen",11.4434220532319
2018-07-28,"PRLA","temperature",NA
2018-07-29,"PRLA","chla",36.3400357142857
2018-07-29,"PRLA","oxygen",12.1807462686567
2018-07-29,"PRLA","temperature",NA
2018-07-30,"PRLA","chla",34.9440433212996
2018-07-30,"PRLA","oxygen",11.3009652509653
2018-07-30,"PRLA","temperature",NA
2018-07-31,"PRLA","chla",33.2009318996416
2018-07-31,"PRLA","oxygen",10.4439130434783
2018-07-31,"PRLA","temperature",NA
2018-08-01,"PRLA","chla",33.6589285714286
2018-08-01,"PRLA","oxygen",6.99744525547445
2018-08-01,"PRLA","temperature",NA
2018-08-02,"PRLA","chla",35.6241489361702
2018-08-02,"PRLA","oxygen",6.93904761904762
2018-08-02,"PRLA","temperature",NA
2018-08-03,"PRLA","chla",36.566654676259
2018-08-03,"PRLA","oxygen",6.99083032490975
2018-08-03,"PRLA","temperature",NA
2018-08-04,"PRLA","chla",36.7882857142857
2018-08-04,"PRLA","oxygen",7.25977859778598
2018-08-04,"PRLA","temperature",NA
2018-08-05,"PRLA","chla",36.9629787234043
2018-08-05,"PRLA","oxygen",7.21021505376344
2018-08-05,"PRLA","temperature",NA
2018-08-06,"PRLA","chla",38.0442599277978
2018-08-06,"PRLA","oxygen",7.82312727272727
2018-08-06,"PRLA","temperature",NA
2018-08-07,"PRLA","chla",36.7466911764706
2018-08-07,"PRLA","oxygen",8.53888489208633
2018-08-07,"PRLA","temperature",NA
2018-08-08,"PRLA","chla",35.7675636363636
2018-08-08,"PRLA","oxygen",9.14640740740741
2018-08-08,"PRLA","temperature",NA
2018-08-09,"PRLA","chla",35.2246594982079
2018-08-09,"PRLA","oxygen",9.69501818181818
2018-08-09,"PRLA","temperature",NA
2018-08-10,"PRLA","chla",33.8949275362319
2018-08-10,"PRLA","oxygen",11.1945054945055
2018-08-10,"PRLA","temperature",NA
2018-08-11,"PRLA","chla",32.1664620938628
2018-08-11,"PRLA","oxygen",11.0138043478261
2018-08-11,"PRLA","temperature",NA
2018-08-12,"PRLA","chla",29.8913120567376
2018-08-12,"PRLA","oxygen",8.43763440860215
2018-08-12,"PRLA","temperature",NA
2018-08-13,"PRLA","chla",30.5806810035842
2018-08-13,"PRLA","oxygen",5.02985347985348
2018-08-13,"PRLA","temperature",NA
2018-08-14,"PRLA","chla",32.9732978723404
2018-08-14,"PRLA","oxygen",4.50351254480287
2018-08-14,"PRLA","temperature",NA
2018-08-15,"PRLA","chla",34.7786029411765
2018-08-15,"PRLA","oxygen",4.76967391304348
2018-08-15,"PRLA","temperature",NA
2018-08-16,"PRLA","chla",34.5722826086957
2018-08-16,"PRLA","oxygen",6.60032967032967
2018-08-16,"PRLA","temperature",NA
2018-08-17,"PRLA","chla",34.5967391304348
2018-08-17,"PRLA","oxygen",7.20054945054945
2018-08-17,"PRLA","temperature",NA
2018-08-18,"PRLA","chla",33.2984642857143
2018-08-18,"PRLA","oxygen",7.25989010989011
2018-08-18,"PRLA","temperature",NA
2018-08-19,"PRLA","chla",32.1702846975089
2018-08-19,"PRLA","oxygen",5.59615384615385
2018-08-19,"PRLA","temperature",NA
2018-08-20,"PRLA","chla",34.0409574468085
2018-08-20,"PRLA","oxygen",5.41940074906367
2018-08-20,"PRLA","temperature",NA
2018-08-21,"PRLA","chla",35.9794565217391
2018-08-21,"PRLA","oxygen",5.85106227106227
2018-08-21,"PRLA","temperature",NA
2018-08-22,"PRLA","chla",35.8450177935943
2018-08-22,"PRLA","oxygen",6.33566176470588
2018-08-22,"PRLA","temperature",NA
2018-08-23,"PRLA","chla",36.4610638297872
2018-08-23,"PRLA","oxygen",6.46826086956522
2018-08-23,"PRLA","temperature",NA
2018-08-24,"PRLA","chla",37.8664184397163
2018-08-24,"PRLA","oxygen",6.23443181818182
2018-08-24,"PRLA","temperature",NA
2018-08-25,"PRLA","chla",37.0718085106383
2018-08-25,"PRLA","oxygen",6.16114814814815
2018-08-25,"PRLA","temperature",NA
2018-08-26,"PRLA","chla",36.5662765957447
2018-08-26,"PRLA","oxygen",6.05655797101449
2018-08-26,"PRLA","temperature",NA
2018-08-27,"PRLA","chla",37.0173404255319
2018-08-27,"PRLA","oxygen",5.60007326007326
2018-08-27,"PRLA","temperature",NA
2018-08-28,"PRLA","chla",38.5319858156028
2018-08-28,"PRLA","oxygen",5.23137037037037
2018-08-28,"PRLA","temperature",NA
2018-08-29,"PRLA","chla",38.0506761565836
2018-08-29,"PRLA","oxygen",5.02753676470588
2018-08-29,"PRLA","temperature",NA
2018-08-30,"PRLA","chla",36.9019503546099
2018-08-30,"PRLA","oxygen",5.88992907801418
2018-08-30,"PRLA","temperature",NA
2018-08-31,"PRLA","chla",38.6202482269504
2018-08-31,"PRLA","oxygen",5.65
2018-08-31,"PRLA","temperature",NA
2018-09-01,"PRLA","chla",38.3640569395018
2018-09-01,"PRLA","oxygen",5.45821818181818
2018-09-01,"PRLA","temperature",NA
2018-09-02,"PRLA","chla",37.9008865248227
2018-09-02,"PRLA","oxygen",5.66505376344086
2018-09-02,"PRLA","temperature",NA
2018-09-03,"PRLA","chla",37.8742553191489
2018-09-03,"PRLA","oxygen",5.6727304964539
2018-09-03,"PRLA","temperature",NA
2018-09-04,"PRLA","chla",37.6681560283688
2018-09-04,"PRLA","oxygen",5.40040293040293
2018-09-04,"PRLA","temperature",NA
2018-09-05,"PRLA","chla",38.9726315789474
2018-09-05,"PRLA","oxygen",6.07451063829787
2018-09-05,"PRLA","temperature",NA
2018-09-06,"PRLA","chla",37.812276119403
2018-09-06,"PRLA","oxygen",8.47278625954199
2018-09-07,"PRLA","chla",36.4665602836879
2018-09-07,"PRLA","oxygen",7.79067415730337
2018-09-07,"PRLA","temperature",NA
2018-09-08,"PRLA","chla",36.5139236111111
2018-09-08,"PRLA","oxygen",7.92677655677656
2018-09-08,"PRLA","temperature",NA
2018-09-09,"PRLA","chla",36.9389236111111
2018-09-09,"PRLA","oxygen",7.88318518518519
2018-09-09,"PRLA","temperature",NA
2018-09-10,"PRLA","chla",39.3898233215548
2018-09-10,"PRLA","oxygen",7.58389090909091
2018-09-10,"PRLA","temperature",NA
2018-09-11,"PRLA","chla",36.1089824561404
2018-09-11,"PRLA","oxygen",7.33652985074627
2018-09-11,"PRLA","temperature",NA
2018-09-12,"PRLA","chla",36.1218181818182
2018-09-12,"PRLA","oxygen",6.93656028368794
2018-09-12,"PRLA","temperature",NA
2018-09-13,"PRLA","chla",37.3353125
2018-09-13,"PRLA","oxygen",7.11436781609195
2018-09-13,"PRLA","temperature",NA
2018-09-14,"PRLA","chla",37.9898263888889
2018-09-14,"PRLA","oxygen",7.29170212765957
2018-09-14,"PRLA","temperature",NA
2018-09-15,"PRLA","chla",37.1073611111111
2018-09-15,"PRLA","oxygen",7.58747368421053
2018-09-15,"PRLA","temperature",NA
2018-09-16,"PRLA","chla",37.6263888888889
2018-09-16,"PRLA","oxygen",7.54701195219123
2018-09-16,"PRLA","temperature",NA
2018-09-17,"PRLA","chla",38.6986458333333
2018-09-17,"PRLA","oxygen",7.63947565543071
2018-09-17,"PRLA","temperature",NA
2018-09-18,"PRLA","chla",41.2447202797203
2018-09-18,"PRLA","oxygen",8.06817518248175
2018-09-18,"PRLA","temperature",NA
2018-09-19,"PRLA","chla",39.986875
2018-09-19,"PRLA","oxygen",8.13670250896057
2018-09-19,"PRLA","temperature",NA
2018-09-20,"PRLA","chla",38.3245486111111
2018-09-20,"PRLA","oxygen",7.82789883268482
2018-09-20,"PRLA","temperature",NA
2018-09-21,"PRLA","chla",35.4957986111111
2018-09-21,"PRLA","oxygen",7.55215909090909
2018-09-21,"PRLA","temperature",NA
2018-09-22,"PRLA","chla",31.1951398601399
2018-09-22,"PRLA","oxygen",7.88134545454545
2018-09-22,"PRLA","temperature",NA
2018-09-23,"PRLA","chla",30.7475347222222
2018-09-23,"PRLA","oxygen",8.31393258426966
2018-09-23,"PRLA","temperature",NA
2018-09-24,"PRLA","chla",31.3351388888889
2018-09-24,"PRLA","oxygen",7.99417582417582
2018-09-24,"PRLA","temperature",NA
2018-09-25,"PRLA","chla",43.5598220640569
2018-09-25,"PRLA","oxygen",7.58393129770992
2018-09-25,"PRLA","temperature",NA
2018-09-26,"PRLA","chla",47.5715209125475
2018-09-26,"PRLA","oxygen",7.79851449275362
2018-09-26,"PRLA","temperature",NA
2018-09-27,"PRLA","chla",48.4179508196721
2018-09-27,"PRLA","oxygen",8.10609318996416
2018-09-27,"PRLA","temperature",NA
2018-09-28,"PRLA","chla",50.1568085106383
2018-09-28,"PRLA","oxygen",8.33717948717949
2018-09-28,"PRLA","temperature",NA
2018-09-29,"PRLA","chla",49.7872916666667
2018-09-29,"PRLA","oxygen",8.4994623655914
2018-09-29,"PRLA","temperature",NA
2018-09-30,"PRLA","chla",43.205
2018-09-30,"PRLA","oxygen",8.50516129032258
2018-09-30,"PRLA","temperature",NA
2018-10-01,"PRLA","chla",37.4032986111111
2018-10-01,"PRLA","oxygen",8.85503623188406
2018-10-01,"PRLA","temperature",NA
2018-10-02,"PRLA","chla",35.1596180555556
2018-10-02,"PRLA","oxygen",8.97475
2018-10-02,"PRLA","temperature",NA
2018-10-03,"PRLA","chla",35.3680208333333
2018-10-03,"PRLA","oxygen",8.69312056737589
2018-10-03,"PRLA","temperature",NA
2018-10-04,"PRLA","chla",36.5788541666667
2018-10-04,"PRLA","oxygen",8.85541666666667
2018-10-04,"PRLA","temperature",NA
2018-10-05,"PRLA","chla",37.5734375
2018-10-05,"PRLA","oxygen",9.28505376344086
2018-10-05,"PRLA","temperature",NA
2018-10-06,"PRLA","chla",43.2017361111111
2018-10-06,"PRLA","oxygen",9.1470695970696
2018-10-06,"PRLA","temperature",NA
2018-10-07,"PRLA","chla",43.6979861111111
2018-10-07,"PRLA","oxygen",9.32964539007092
2018-10-07,"PRLA","temperature",NA
2018-10-08,"PRLA","chla",41.6663888888889
2018-10-08,"PRLA","oxygen",9.60792592592593
2018-10-08,"PRLA","temperature",NA
2018-10-09,"PRLA","chla",38.75
2018-10-09,"PRLA","oxygen",10.1198550724638
2018-10-09,"PRLA","temperature",NA
2018-10-10,"PRLA","chla",36.7177464788732
2018-10-10,"PRLA","oxygen",10.589304029304
2018-10-10,"PRLA","temperature",NA
2018-10-11,"PRLA","chla",41.4028169014084
2018-10-11,"PRLA","oxygen",11.1091039426523
2018-10-11,"PRLA","temperature",NA
2018-10-12,"PRLA","chla",44.7207291666667
2018-10-12,"PRLA","oxygen",10.9690217391304
2018-10-12,"PRLA","temperature",NA
2018-10-13,"PRLA","chla",39.703485915493
2018-10-13,"PRLA","oxygen",11.2520740740741
2018-10-13,"PRLA","temperature",NA
2018-10-14,"PRLA","chla",41.3972527472528
2018-10-14,"PRLA","oxygen",11.5056043956044
2018-10-14,"PRLA","temperature",NA
2018-10-15,"PRLA","chla",42.6892708333333
2018-10-15,"PRLA","oxygen",11.7121090909091
2018-10-15,"PRLA","temperature",NA
2018-10-16,"PRLA","chla",41.2140909090909
2018-10-16,"PRLA","oxygen",11.6257971014493
2018-10-16,"PRLA","temperature",NA
2019-05-01,"PRLA","chla",NA
2019-05-01,"PRLA","oxygen",NA
2019-05-02,"PRLA","chla",NA
2019-05-02,"PRLA","oxygen",NA
2019-05-03,"PRLA","chla",NA
2019-05-03,"PRLA","oxygen",NA
2019-05-04,"PRLA","chla",NA
2019-05-04,"PRLA","oxygen",NA
2019-05-04,"PRLA","temperature",9.15771428571429
2019-05-05,"PRLA","chla",NA
2019-05-05,"PRLA","oxygen",NA
2019-05-05,"PRLA","temperature",9.08133333333333
2019-05-06,"PRLA","chla",NA
2019-05-06,"PRLA","oxygen",NA
2019-05-06,"PRLA","temperature",9.2306880733945
2019-05-07,"PRLA","chla",NA
2019-05-07,"PRLA","oxygen",NA
2019-05-07,"PRLA","temperature",9.78646017699115
2019-05-08,"PRLA","chla",NA
2019-05-08,"PRLA","oxygen",NA
2019-05-08,"PRLA","temperature",10.3028389830508
2019-05-09,"PRLA","chla",NA
2019-05-09,"PRLA","oxygen",NA
2019-05-09,"PRLA","temperature",9.46286324786325
2019-05-10,"PRLA","chla",NA
2019-05-10,"PRLA","oxygen",NA
2019-05-10,"PRLA","temperature",9.67634453781513
2019-05-11,"PRLA","chla",NA
2019-05-11,"PRLA","oxygen",NA
2019-05-11,"PRLA","temperature",9.48800847457627
2019-05-12,"PRLA","chla",NA
2019-05-12,"PRLA","oxygen",NA
2019-05-12,"PRLA","temperature",9.96938679245283
2019-05-13,"PRLA","chla",NA
2019-05-13,"PRLA","oxygen",NA
2019-05-13,"PRLA","temperature",11.4413839285714
2019-05-14,"PRLA","chla",NA
2019-05-14,"PRLA","oxygen",NA
2019-05-14,"PRLA","temperature",13.2508547008547
2019-05-15,"PRLA","chla",NA
2019-05-15,"PRLA","oxygen",NA
2019-05-15,"PRLA","temperature",13.908275862069
2019-05-16,"PRLA","chla",NA
2019-05-16,"PRLA","oxygen",NA
2019-05-16,"PRLA","temperature",14.5039583333333
2019-05-17,"PRLA","chla",NA
2019-05-17,"PRLA","oxygen",NA
2019-05-17,"PRLA","temperature",13.5083333333333
2019-05-18,"PRLA","chla",NA
2019-05-18,"PRLA","oxygen",NA
2019-05-18,"PRLA","temperature",11.1785
2019-05-19,"PRLA","chla",NA
2019-05-19,"PRLA","oxygen",NA
2019-05-19,"PRLA","temperature",9.65689075630252
2019-05-20,"PRLA","chla",NA
2019-05-20,"PRLA","oxygen",NA
2019-05-20,"PRLA","temperature",10.0787179487179
2019-05-21,"PRLA","chla",NA
2019-05-21,"PRLA","oxygen",NA
2019-05-21,"PRLA","temperature",11.3731932773109
2019-05-22,"PRLA","chla",NA
2019-05-22,"PRLA","oxygen",NA
2019-05-22,"PRLA","temperature",11.1104824561404
2019-05-23,"PRLA","chla",NA
2019-05-23,"PRLA","oxygen",NA
2019-05-23,"PRLA","temperature",10.8028333333333
2019-05-24,"PRLA","chla",16.3574358974359
2019-05-24,"PRLA","oxygen",8.56589743589744
2019-05-24,"PRLA","temperature",11.6807083333333
2019-05-25,"PRLA","chla",16.8958545454545
2019-05-25,"PRLA","oxygen",8.40241007194245
2019-05-25,"PRLA","temperature",12.0932327586207
2019-05-26,"PRLA","chla",14.4842435424354
2019-05-26,"PRLA","oxygen",8.56963898916968
2019-05-26,"PRLA","temperature",13.0231092436975
2019-05-27,"PRLA","chla",17.1096350364963
2019-05-27,"PRLA","oxygen",8.09375451263538
2019-05-27,"PRLA","temperature",12.4768803418803
2019-05-28,"PRLA","chla",18.4143795620438
2019-05-28,"PRLA","oxygen",8.70521582733813
2019-05-28,"PRLA","temperature",13.1158482142857
2019-05-29,"PRLA","chla",15.9707720588235
2019-05-29,"PRLA","oxygen",9.93377697841726
2019-05-29,"PRLA","temperature",14.8589523809524
2019-05-30,"PRLA","chla",19.7403187250996
2019-05-30,"PRLA","oxygen",10.9201083032491
2019-05-30,"PRLA","temperature",17.0917272727273
2019-05-31,"PRLA","chla",24.4703296703297
2019-05-31,"PRLA","oxygen",10.55770609319
2019-05-31,"PRLA","temperature",18.3179831932773
2019-06-01,"PRLA","chla",37.5213777777778
2019-06-01,"PRLA","oxygen",9.66297491039426
2019-06-01,"PRLA","temperature",17.9048684210526
2019-06-02,"PRLA","chla",41.6982716049383
2019-06-02,"PRLA","oxygen",11.9738059701493
2019-06-02,"PRLA","temperature",18.3291176470588
2019-06-03,"PRLA","chla",53.498652173913
2019-06-03,"PRLA","oxygen",10.5184532374101
2019-06-03,"PRLA","temperature",18.2124583333333
2019-06-04,"PRLA","chla",72.918743718593
2019-06-04,"PRLA","oxygen",9.38720149253731
2019-06-04,"PRLA","temperature",19.7720833333333
2019-06-05,"PRLA","chla",99.9318571428571
2019-06-05,"PRLA","oxygen",9.79199233716475
2019-06-05,"PRLA","temperature",20.7885087719298
2019-06-06,"PRLA","chla",113.581025641026
2019-06-06,"PRLA","oxygen",12.179604743083
2019-06-06,"PRLA","temperature",21.726179245283
2019-06-07,"PRLA","chla",104.818195488722
2019-06-07,"PRLA","oxygen",11.7665441176471
2019-06-07,"PRLA","temperature",22.3763063063063
2019-06-08,"PRLA","chla",145.073125
2019-06-08,"PRLA","oxygen",6.16102112676056
2019-06-08,"PRLA","temperature",21.8874774774775
2019-06-09,"PRLA","chla",122.177674418605
2019-06-09,"PRLA","oxygen",5.59295138888889
2019-06-09,"PRLA","temperature",19.5943220338983
2019-06-10,"PRLA","chla",92.7393577981651
2019-06-10,"PRLA","oxygen",7.24947916666667
2019-06-10,"PRLA","temperature",18.8203361344538
2019-06-11,"PRLA","chla",75.0049242424242
2019-06-11,"PRLA","oxygen",5.92129370629371
2019-06-11,"PRLA","temperature",18.9886974789916
2019-06-12,"PRLA","chla",104.607924528302
2019-06-12,"PRLA","oxygen",3.19521276595745
2019-06-12,"PRLA","temperature",18.9070085470085
2019-06-13,"PRLA","chla",NA
2019-06-13,"PRLA","oxygen",3.8593661971831
2019-06-13,"PRLA","temperature",19.2627155172414
2019-06-14,"PRLA","chla",NA
2019-06-14,"PRLA","oxygen",NA
2019-06-14,"PRLA","temperature",19.8487727272727
2019-06-15,"PRLA","chla",NA
2019-06-15,"PRLA","oxygen",NA
2019-06-15,"PRLA","temperature",20.8434188034188
2019-06-16,"PRLA","chla",110.262631578947
2019-06-16,"PRLA","oxygen",NA
2019-06-16,"PRLA","temperature",19.8722083333333
2019-06-17,"PRLA","chla",78.198064516129
2019-06-17,"PRLA","oxygen",NA
2019-06-17,"PRLA","temperature",18.7070416666667
2019-06-18,"PRLA","chla",69.9810563380282
2019-06-18,"PRLA","oxygen",2.28890977443609
2019-06-18,"PRLA","temperature",18.9815517241379
2019-06-19,"PRLA","chla",68.9496273291926
2019-06-19,"PRLA","oxygen",3.20368217054264
2019-06-19,"PRLA","temperature",19.3591666666667
2019-06-20,"PRLA","chla",143.620735294118
2019-06-20,"PRLA","oxygen",NA
2019-06-20,"PRLA","temperature",17.9976694915254
2019-06-21,"PRLA","chla",164.988730769231
2019-06-21,"PRLA","oxygen",NA
2019-06-21,"PRLA","temperature",18.001974789916
2019-06-22,"PRLA","chla",198.786378600823
2019-06-22,"PRLA","oxygen",NA
2019-06-22,"PRLA","temperature",17.4036016949153
2019-06-23,"PRLA","chla",NA
2019-06-23,"PRLA","oxygen",NA
2019-06-23,"PRLA","temperature",17.8289830508475
2019-06-24,"PRLA","chla",92.5458407079646
2019-06-24,"PRLA","oxygen",NA
2019-06-24,"PRLA","temperature",19.0219827586207
2019-06-25,"PRLA","chla",56.18395256917
2019-06-25,"PRLA","oxygen",NA
2019-06-25,"PRLA","temperature",19.5264583333333
2019-06-26,"PRLA","chla",59.1780392156863
2019-06-26,"PRLA","oxygen",NA
2019-06-26,"PRLA","temperature",20.3880869565217
2019-06-27,"PRLA","chla",82.5740625
2019-06-27,"PRLA","oxygen",NA
2019-06-27,"PRLA","temperature",21.880811965812
2019-06-28,"PRLA","chla",62.4593308550186
2019-06-28,"PRLA","oxygen",NA
2019-06-28,"PRLA","temperature",22.37975
2019-06-29,"PRLA","chla",55.8896180555556
2019-06-29,"PRLA","oxygen",NA
2019-06-29,"PRLA","temperature",22.2504347826087
2019-06-30,"PRLA","chla",59.6960416666667
2019-06-30,"PRLA","oxygen",NA
2019-06-30,"PRLA","temperature",22.9611016949153
2019-07-01,"PRLA","chla",63.4102135231317
2019-07-01,"PRLA","oxygen",NA
2019-07-01,"PRLA","temperature",23.181974789916
2019-07-02,"PRLA","chla",63.035625
2019-07-02,"PRLA","oxygen",NA
2019-07-02,"PRLA","temperature",24.108875
2019-07-03,"PRLA","chla",46.7316117216117
2019-07-03,"PRLA","oxygen",NA
2019-07-03,"PRLA","temperature",24.7783898305085
2019-07-04,"PRLA","chla",23.9545798319328
2019-07-04,"PRLA","oxygen",NA
2019-07-04,"PRLA","temperature",24.2093162393162
2019-07-05,"PRLA","chla",5.03518867924528
2019-07-05,"PRLA","oxygen",NA
2019-07-05,"PRLA","temperature",24.0124369747899
2019-07-06,"PRLA","chla",5.88
2019-07-06,"PRLA","oxygen",NA
2019-07-06,"PRLA","temperature",23.7579487179487
2019-07-07,"PRLA","chla",NA
2019-07-07,"PRLA","oxygen",NA
2019-07-07,"PRLA","temperature",24.1014285714286
2019-07-08,"PRLA","chla",NA
2019-07-08,"PRLA","oxygen",NA
2019-07-08,"PRLA","temperature",24.5581666666667
2019-07-09,"PRLA","chla",7.84
2019-07-09,"PRLA","oxygen",3.08604166666667
2019-07-09,"PRLA","temperature",24.1857983193277
2019-07-10,"PRLA","chla",7.86929104477612
2019-07-10,"PRLA","oxygen",3.3675
2019-07-10,"PRLA","temperature",23.0912083333333
2019-07-11,"PRLA","chla",8.31633204633205
2019-07-11,"PRLA","oxygen",3.73719696969697
2019-07-11,"PRLA","temperature",23.327625
2019-07-12,"PRLA","chla",8.28915662650602
2019-07-12,"PRLA","oxygen",3.32781481481481
2019-07-12,"PRLA","temperature",24.3330603448276
2019-07-13,"PRLA","chla",7.55169291338583
2019-07-13,"PRLA","oxygen",3.42275735294118
2019-07-13,"PRLA","temperature",25.4788034188034
2019-07-14,"PRLA","chla",8.60685258964143
2019-07-14,"PRLA","oxygen",3.73645756457565
2019-07-14,"PRLA","temperature",26.1477542372881
2019-07-15,"PRLA","chla",7.98115879828326
2019-07-15,"PRLA","oxygen",3.56583643122677
2019-07-15,"PRLA","temperature",26.8763025210084
2019-07-16,"PRLA","chla",8.36371308016878
2019-07-16,"PRLA","oxygen",2.80269372693727
2019-07-16,"PRLA","temperature",26.6896551724138
2019-07-17,"PRLA","chla",7.95916334661355
2019-07-17,"PRLA","oxygen",2.8878021978022
2019-07-17,"PRLA","temperature",25.8723504273504
2019-07-18,"PRLA","chla",7.73321705426357
2019-07-18,"PRLA","oxygen",2.88602996254682
2019-07-18,"PRLA","temperature",25.3797457627119
2019-07-19,"PRLA","chla",7.83158088235294
2019-07-19,"PRLA","oxygen",2.70453874538745
2019-07-19,"PRLA","temperature",25.1761016949153
2019-07-20,"PRLA","chla",6.47498007968128
2019-07-20,"PRLA","oxygen",2.10913357400722
2019-07-20,"PRLA","temperature",24.9988655462185
2019-07-21,"PRLA","chla",6.11372093023256
2019-07-21,"PRLA","oxygen",NA
2019-07-21,"PRLA","temperature",24.6924152542373
2019-07-22,"PRLA","chla",5.58114503816794
2019-07-22,"PRLA","oxygen",NA
2019-07-22,"PRLA","temperature",24.1163793103448
2019-07-23,"PRLA","chla",4.88291512915129
2019-07-23,"PRLA","oxygen",NA
2019-07-23,"PRLA","temperature",24.6252608695652
2019-07-24,"PRLA","chla",5.21375464684015
2019-07-24,"PRLA","oxygen",2.36238095238095
2019-07-24,"PRLA","temperature",24.621652173913
